Results of cspell linter (version 6.18.1)
See documentation on https://megalinter.io/6.18.0/descriptors/spell_cspell/
-----------------------------------------------

❌ [ERROR] for workspace /github/workspace
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:87151:1534 - Unknown word (payperiod)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:87151:1789 - Unknown word (stackoverflow)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:87586:66 - Unknown word (Altere)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:87727:888 - Unknown word (eafddabdb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:87763:888 - Unknown word (eafddabdb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:87763:1294 - Unknown word (eafddabdb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:87763:2106 - Unknown word (eafddabdb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:87799:888 - Unknown word (eafddabdb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:88195:750 - Unknown word (baafee)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:88195:882 - Unknown word (fecfe)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:88231:153 - Unknown word (fecfe)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:88231:235 - Unknown word (baafee)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:88231:881 - Unknown word (baafee)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:88231:1031 - Unknown word (fecfe)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:88231:2055 - Unknown word (fecfe)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:88231:2188 - Unknown word (baafee)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:88699:1043 - Unknown word (deda)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:88699:1423 - Unknown word (deda)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:88735:1043 - Unknown word (deda)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:88735:1423 - Unknown word (deda)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:88735:1844 - Unknown word (deda)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:88951:494 - Unknown word (ecdca)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:88951:575 - Unknown word (dbff)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:88951:759 - Unknown word (dcde)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:88951:1496 - Unknown word (dcded)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89023:1413 - Unknown word (dcded)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89059:2512 - Unknown word (dcded)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89131:1333 - Unknown word (dcded)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89275:1260 - Unknown word (aaea)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89311:72 - Unknown word (aaea)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89311:1424 - Unknown word (aaea)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89311:2282 - Unknown word (aaea)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89347:841 - Unknown word (eacb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89563:911 - Unknown word (dcbf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89599:163 - Unknown word (dcbf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89599:1088 - Unknown word (dcbf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89599:2140 - Unknown word (dcbf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89707:198 - Unknown word (effeb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89743:364 - Unknown word (effeb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89851:841 - Unknown word (eacb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89851:959 - Unknown word (debc)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89851:1064 - Unknown word (eacb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89887:98 - Unknown word (eacb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89887:324 - Unknown word (debc)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89887:722 - Unknown word (debc)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89887:828 - Unknown word (eacb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89887:945 - Unknown word (debc)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89923:231 - Unknown word (debc)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89923:398 - Unknown word (dbac)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89923:407 - Unknown word (dbdb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89923:744 - Unknown word (feebf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89923:806 - Unknown word (cbfebdb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89923:2397 - Unknown word (dbac)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89923:2406 - Unknown word (dbdb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89959:1495 - Unknown word (dbac)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89959:1504 - Unknown word (dbdb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89959:1975 - Unknown word (feebf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89959:2069 - Unknown word (cbfebdb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89959:3223 - Unknown word (dbac)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89959:3232 - Unknown word (dbdb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89959:3569 - Unknown word (feebf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89959:3631 - Unknown word (cbfebdb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89959:5222 - Unknown word (dbac)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89959:5231 - Unknown word (dbdb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89995:1975 - Unknown word (feebf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:89995:2069 - Unknown word (cbfebdb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90031:557 - Unknown word (cbfebdb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90031:661 - Unknown word (feebf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90139:832 - Unknown word (storageprovider)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90211:230 - Unknown word (cdce)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90211:317 - Unknown word (afecf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90211:491 - Unknown word (fdac)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90247:1254 - Unknown word (cdce)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90247:1393 - Unknown word (afecf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90247:1681 - Unknown word (fdac)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90247:1968 - Unknown word (cdce)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90247:2055 - Unknown word (afecf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90247:2229 - Unknown word (fdac)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90283:1254 - Unknown word (cdce)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90283:1393 - Unknown word (afecf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90283:1681 - Unknown word (fdac)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90283:1968 - Unknown word (cdce)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90283:2055 - Unknown word (afecf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90283:2229 - Unknown word (fdac)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90571:1539 - Unknown word (billrate)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90571:1566 - Unknown word (payperiod)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90571:1821 - Unknown word (stackoverflow)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90607:1626 - Unknown word (billrate)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90607:1653 - Unknown word (payperiod)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:90607:1908 - Unknown word (stackoverflow)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:91075:297 - Unknown word (fbfac)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:91075:457 - Unknown word (bafb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:91075:1684 - Unknown word (fbfac)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:91075:1986 - Unknown word (bafb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:91111:291 - Unknown word (bafb)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:91111:463 - Unknown word (fbfac)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:91903:199 - Unknown word (caaf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:91903:533 - Unknown word (fdff)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:91903:1401 - Unknown word (caaf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:91903:2010 - Unknown word (fdff)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:91939:193 - Unknown word (caaf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:91939:674 - Unknown word (fdff)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:91975:2133 - Unknown word (dcaed)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:91975:2139 - Unknown word (adff)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:92011:147 - Unknown word (caaf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:92011:481 - Unknown word (fdff)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:92011:1340 - Unknown word (caaf)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:92011:1949 - Unknown word (fdff)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:92515:2130 - Unknown word (ecab)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:92803:1198 - Unknown word (Recor)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93091:1878 - Unknown word (siderbar)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93091:3683 - Unknown word (siderbar)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93091:6215 - Unknown word (siderbar)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93091:8437 - Unknown word (siderbar)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93271:690 - Unknown word (fullcalendar)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93271:876 - Unknown word (swiper)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93271:897 - Unknown word (swiper)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93271:921 - Unknown word (swiper)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93271:956 - Unknown word (swiper)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93343:1580 - Unknown word (nowrap)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93379:553 - Unknown word (scrollblock)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93379:1243 - Unknown word (scrollblock)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93379:1787 - Unknown word (scrollbars)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93379:1998 - Unknown word (backface)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93379:2073 - Unknown word (backface)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93379:2170 - Unknown word (backface)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93379:2250 - Unknown word (backface)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93379:9946 - Unknown word (thead)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93379:10114 - Unknown word (thead)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93379:10625 - Unknown word (solidvar)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93379:13314 - Unknown word (siderbar)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93379:13643 - Unknown word (keyframes)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:95647:1232 - Unknown word (swiper)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:95791:82 - Unknown word (nowrap)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:95899:553 - Unknown word (scrollblock)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:95899:1243 - Unknown word (scrollblock)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:95899:1787 - Unknown word (scrollbars)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:95899:1998 - Unknown word (backface)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:95935:4359 - Unknown word (solidvar)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:95935:7377 - Unknown word (keyframes)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96511:1612 - Unknown word (nowrap)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96547:553 - Unknown word (scrollblock)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96547:1787 - Unknown word (scrollbars)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96547:10625 - Unknown word (solidvar)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96547:13643 - Unknown word (keyframes)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96619:254 - Unknown word (macbook)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96619:442 - Unknown word (choise)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96619:513 - Unknown word (macbook)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96655:133 - Unknown word (tfocusable)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:97663:826 - Unknown word (ILIKE)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:97663:972 - Unknown word (ILIKE)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:100147:198 - Unknown word (ILIKE)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:100759:159 - Unknown word (signups)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:100759:268 - Unknown word (signups)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:102022:54 - Unknown word (kpis)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:103135:101 - Unknown word (sharings)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:103171:101 - Unknown word (sharings)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:103207:101 - Unknown word (sharings)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:104611:1017 - Unknown word (Passwordless)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:104719:171 - Unknown word (requried)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106123:1043 - Unknown word (wasabisys)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106123:1630 - Unknown word (fbstate)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106159:1359 - Unknown word (FIVERR)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106159:1408 - Unknown word (FIVERR)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106159:1439 - Unknown word (tkeycloak)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106159:1482 - Unknown word (KEYCLOAK)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106159:1525 - Unknown word (KEYCLOAK)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106159:1570 - Unknown word (KEYCLOAK)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106159:1619 - Unknown word (KEYCLOAK)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106159:1673 - Unknown word (KEYCLOAK)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106486:32 - Unknown word (keycloak)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106771:313 - Unknown word (dashborad)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106807:301 - Unknown word (Tiem)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106807:720 - Unknown word (Ddescription)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106843:229 - Unknown word (Estiamte)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106843:384 - Unknown word (Estiamte)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106843:654 - Unknown word (Decription)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:107239:215 - Unknown word (dashborad)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:107275:404 - Unknown word (dashborad)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:108067:324 - Unknown word (dashborad)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:108463:732 - Unknown word (Drodpwon)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:108607:460 - Unknown word (dashborad)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:108931:25 - Unknown word (tgoalstime)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:108931:69 - Unknown word (tgoalstime)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:108931:142 - Unknown word (tgoalstime)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:108931:191 - Unknown word (tgoalstime)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:108931:237 - Unknown word (tgoalstime)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:109039:119 - Unknown word (dafault)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:109687:1059 - Unknown word (Drodpwon)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:109687:1160 - Unknown word (Inputvisible)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:109975:370 - Unknown word (Estiamte)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:109975:517 - Unknown word (Estiamte)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:109975:774 - Unknown word (Decription)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:110011:214 - Unknown word (Estiamte)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:110011:618 - Unknown word (Decription)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:110263:789 - Unknown word (collectevents)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:110803:667 - Unknown word (collectevents)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:111163:38 - Unknown word (collectevents)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112171:424 - Unknown word (Millis)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112171:457 - Unknown word (Millis)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112171:496 - Unknown word (Millis)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112171:528 - Unknown word (Millis)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112171:566 - Unknown word (Millis)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112891:84 - Unknown word (nsed)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112891:131 - Unknown word (nsed)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112891:178 - Unknown word (nsed)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112891:233 - Unknown word (nsed)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112891:294 - Unknown word (nsed)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112891:1300 - Unknown word (nenvsubst)
14/71 ./megalinter-reports/updated_sources/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log 1098.42ms X
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:776:40 - Unknown word (keyresults)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:776:56 - Unknown word (keyresults)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:780:40 - Unknown word (keyresults)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:780:56 - Unknown word (keyresults)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/linters_logs/WARNING-COPYPASTE_JSCPD.log:784:40 - Unknown word (keyresults)
